 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0.539170282,0.60706498,0.589967343,0.598891595,0.598877182,0.998971514,0.797601536,0.809492637,0.303889733,0.781767449,8200000000,6110000000,0.464599951,0.000320032,0.101832169,0.242594075,0.242594075,0.242594075,0.264630803,0.325882436,0.055462287,0.098037619,0.214205016,0.022087013,0.847950457,0.689518538,0.689523241,0.217605231,8250000000,0.00048152,0.264321514,0.376457658,0.010587174,0.009601528,0.630642046,0.004458366,0.096864891,0.903135109,0.014926479,0.370534107,0.006228064,0.098001856,0.213226755,0.399796094,0.145427286,0.000900855,0.00702084,0.000470231,0.003908067,0.031612903,0.048910888,0.393715655,0.001730092,0.810784419,0.47643235,0.508759406,0.132710251,0.009620396,0.007777278,0.09026849,0.349102983,0.277093878,0.002850915,0.873912708,0.735622916,0.329724957,0,0.94791107,0.002723197,0.013872705,0.000148869,0.00014457,0.593962618,0.000109469,0.671574538,0.018710529,0.873912708,0.329724957,0.110933234,0.646443964,0.460185304,0.591468749,0.315054441,0.027596391,0,0.836019293,0.005806444,0.624144852,0.59888655,0.842805818,0.278012705,0.026799488,0.56519781,1,0.039289379
0.481060791,0.537668993,0.541249532,0.607078511,0.607078511,0.999104162,0.797345606,0.809313225,0.303164878,0.781573062,808000000,3820000000,0.470238125,0.000490049,0,0.179090641,0.179090641,0.179090641,0.214900255,0.324326236,0.012538379,0.103574627,0.168411539,0.022167087,0.848137622,0.689718725,0.689724987,0.217630759,6050000000,0.000429939,0.264218943,0.38432808,0.006044287,0.005055603,0.634783085,0.006606845,0.12407413,0.87592587,0.005468613,0.375601398,0.006345666,0.10314785,0.167460976,0.39609176,0.055472264,0.001024621,0.006170346,0.000248013,9990000000,0.019032258,0.009905556,0.396666742,0.013815251,0.75127081,0.150129928,0.167826861,0.063301081,0.005311831,0.00637804,0.052302971,0.35131569,0.281012725,0.002248088,0.391694062,0.731969323,0.328558863,0.045995064,0.931577703,0.002235905,0.017211989,0.000115212,0.000108026,0.593916017,0.00012241,0.671552111,0.314663962,0.391694062,0.328558863,0.123835068,0.629423577,0.456516137,0.607651739,0.312396391,0.047561382,0,0.796544806,0.083175144,0.623845627,0.607077849,0.840088001,0.279570426,0.025168835,0.57961234,1,0.03003135
0.421635061,0.44237898,0.45832218,0.588679572,0.589320976,0.998770231,0.79695936,0.808910915,0.303188565,0.781137552,0.000130091,0.000121906,0.458455164,0.000265027,0,0.176351608,0.176351608,0.176351608,0.155053418,0.308587395,0.031202263,0.067502646,0.12269338,0.021875678,0.847518121,0.687664539,0.687664539,0.217389066,7690000000,0.000362213,0.262486887,0.368969114,0.00500092,0.002631359,0.630394104,0.021096308,0.207062309,0.792937691,0.005071257,0.386107278,0.01034903,0.06750859,0.121634869,0.403265977,0.082458771,0.00162722,0.003887848,0.000114453,787000000,0.030967742,0.016227252,0.381639945,0.027164453,0.735570297,0.179196484,0.301163018,0.037310039,0.002911147,0.001782337,0.110845999,0.336118364,0.275781112,0.005751053,0.506607887,0.729884427,0.335836394,0.035495197,0.915525505,0.001894443,0.025373928,0.000152628,9210000000,0.593894164,5270000000,0.671585329,0.517222718,0.506607887,0.335836394,0.144512962,0.654868616,0.460756056,0.534469664,0.318236919,0.056976776,0,0.746097549,0.00865964,0.625336505,0.588678586,0.832426099,0.290078757,0.026746923,0.564938265,1,0.01651862
0.478038317,0.559147405,0.528026126,0.603842661,0.603878695,0.999006872,0.79745946,0.809371162,0.303567307,0.781585553,0.000126738,119000000,0.46025683,0.00029703,0.139993927,0.180860478,0.180860478,0.180860478,0.217831143,0.315059772,0.035527928,0.102841788,0.17978459,0.022112234,0.848059321,0.689603339,0.689603339,0.217579574,6670000000,0.000451924,0.264117149,0.372452591,0.007730397,0.004204061,0.631304023,0.009227697,0.14874384,0.85125616,0.005721366,0.37773523,0.005744857,0.102577882,0.178757258,0.403559376,0.133433283,0.001160561,0.005448793,7360000000,0.000438769,0.038064516,0.024787392,0.395762194,0.007179027,0.782340063,0.313448069,0.514291464,0.074126548,0.004571152,0.003170577,0.123855509,0.33796012,0.277895861,0.008510045,0.790254346,0.734555083,0.332741402,0.002771664,0.938935219,0.002320705,0.026246408,0.000150008,9220000000,0.593939832,6090000000,0.671568729,0.153773824,0.790254346,0.332741402,0.113634017,0.637311846,0.458311821,0.55162597,0.313514633,0.037517161,0,0.809893507,0.00140208,0.623582058,0.603844533,0.841337572,0.281470949,0.027007906,0.566016001,1,0.024489135
0.448739824,0.500054514,0.500936881,0.606011906,0.606011906,0.998843488,0.797118451,0.809095795,0.303313765,0.781338535,0.000324592,6010000000,0.46204172,0.000376038,0,0.152922338,0.152922338,0.152922338,0.208093032,0.317959963,0.006291877,0.091767771,0.163967764,0.022563601,0.848114117,0.689654699,0.689654699,0.217622746,6000000,0.000416963,0.266360507,0.377333184,0.00314258,0.002861556,0.630399241,0.00623843,0.119962512,0.880037488,0.005225455,0.371641284,0.005365848,0.091748498,0.163011839,0.395872046,0.053973013,0.000831871,0.007605767,0.000337435,9000000000,0.018548387,0.007564297,0.388978087,0.011833738,0.716414161,0.134391673,0.146275625,0.016428352,0.002887551,0.001024945,0.084762622,0.34196894,0.276904215,0.001016519,0.664614582,0.729545241,0.329943044,0.007914473,0.88689586,0.002127057,0.032221963,9910000000,9620000000,0.593850856,3180000000,0.671562819,0.353004785,0.664614582,0.329943044,0.11283444,0.636584914,0.457935642,0.569722065,0.313570636,0.087863753,0,0.776534563,0.000385845,0.623425983,0.606009205,0.838526688,0.279303069,0.026737525,0.564888998,1,0.031176709
0.58401989,0.631923245,0.620215215,0.616822093,0.616822093,0.999167136,0.79764954,0.809504224,0.303564406,0.781783729,0.000174149,0,0.46555111,0.000478048,0.224010527,0.191142388,0.191142388,0.191142388,0.254987236,0.324290868,0.041487061,0.135086719,0.210213151,0.022189164,0.848374877,0.689988364,0.689988364,0.217670839,8990000000,0.000500161,0.26510634,0.379177378,0.008263313,0.008275867,0.630652662,0.005777912,0.114520664,0.885479336,0.005547395,0.371010528,0.005521229,0.133527122,0.207646482,0.395435296,0.181409295,0.002724884,0.002320925,19100000,0.00034345,0.04,0.006260006,0.396237082,0.002041529,0.781212812,0.424204467,0.406398923,0.012775286,0.008401515,0.000734735,0.091990321,0.350154853,0.27697486,0,0.756175864,0.733985668,0.33014193,729000000,0.94854295,0.00249923,0.03283563,9300000000,0.000103494,0.593934674,86700000,0.671571989,0.209594362,0.756175864,0.33014193,0.110937815,0.642341683,0.45914481,0.600096847,0.314476768,0.035164367,0,0.847717892,0.002449311,0.623845504,0.616816959,0.843957034,0.278969638,0.02680094,0.565204618,1,0.032805244
0.565348803,0.656836023,0.604903903,0.614227648,0.61339166,0.999176726,0.798036617,0.809850549,0.304220861,0.78191987,0.000109623,3670000000,0.470291806,0.000537054,0.121571009,0.208672201,0.208672201,0.208672201,0.25167817,0.331930395,0.023503789,0.118882827,0.22587934,0.022111492,0.848052639,0.689657902,0.689657902,0.217602815,9750000000,0.00057712,0.265058163,0.384858984,0.008987803,0.007111157,0.630794784,0.006522036,0.123167155,0.876832845,0.005393308,0.374178844,0.005815541,0.117462179,0.221318151,0.398554171,0.07946027,0.000663468,0.009534748,0.000114644,0.000161134,0.024193548,0.013039966,0.401325162,0.013620126,0.780473008,0.272059138,0.326681905,0.060158512,0.007287326,0.00464873,0.068342205,0.354747501,0.277276767,0.004744735,0.519615844,0.734035924,0.329270582,0.009385858,0.952728603,0.003120743,0.011645404,0.000189596,0.000162209,0.593960693,9570000000,0.671577173,0.286311734,0.519615844,0.329270582,0.115930799,0.646892787,0.460089891,0.621100445,0.315199627,0.032399155,0,0.856703949,0.014302972,0.62426507,0.614227407,0.844864294,0.279508947,0.026841547,0.565387732,1,0.030283498
0.495734412,0.549062364,0.545907168,0.605197538,0.605197538,0.99903934,0.797482702,0.809379495,0.303539995,0.781670466,0.000115521,1700000000,0.450708336,0.00010001,0.25053143,0.176941553,0.176941553,0.17748936,0.223976553,0.295395063,0.020297352,0.102678935,0.177449725,0.022000096,0.847947528,0.689183603,0.689183603,0.217571915,0.000139996,0.000443963,0.26270524,0.352166462,0.012520398,0.004079293,0.631105053,0.015017463,0.184327478,0.815672522,0.005586132,0.383493669,0.005365848,0.10256974,0.176396953,0.408257784,0.08095952,0.000886653,0.007140387,3570000000,0.00017702,0.026451613,0.016353568,0.396225775,0.014647776,0.8380977,0.295860318,0.616209389,0.113430201,0.005811931,0.006478023,0.092641177,0.325183949,0.277495883,0.017668844,0.473815129,0.741455025,0.332633382,0.015428651,0.934305293,0.002313275,0.015092267,0.000406776,0.000196154,0.594063341,0.000199202,0.671600277,0.222531693,0.473815129,0.332633382,0.13453717,0.663541011,0.462140612,0.472828382,0.319633842,0.023390082,0,0.803309113,0.002060348,0.623664135,0.605198448,0.840939805,0.28566998,0.02690632,0.565653558,1,0.019041022
0.447179837,0.497437854,0.495583275,0.592982026,0.592982026,0.998887165,0.797318491,0.80924448,0.303571657,0.78148843,7180000000,577000000,0.454375414,0.002145215,0,0.168766592,0.168766592,0.168766592,0.205540323,0.314882931,0.026316984,0.086230763,0.1641184,0.021928571,0.847910472,0.688957678,0.688957678,0.217541071,586000000,0.000426271,0.263682775,0.372182482,0.02119307,0.014196737,0.63058417,0.002315359,0.059618466,0.940381534,0.005376539,0.369637181,0.005365848,0.086187242,0.163117412,0.399844324,0.191904048,0.00127824,0.004944133,0.000190118,0.00028293,0.035,0.017223095,0.387723028,0.007355002,0.843558295,0.331669818,0.471914116,0.041986575,0.014411174,0.005230333,0.042212857,0.326928238,0.277202084,0.017855021,0.646118646,0.736743863,0.327576027,0,0.921093497,0.002021365,0.016679952,8520000000,6150000000,0.593963441,2280000000,0.671573449,0.342693813,0.646118646,0.327576027,0.110933234,0.645670815,0.460398382,0.536926718,0.314887507,0.013831286,0,0.775569683,0.000764664,0.624548228,0.592983122,0.838853675,0.276458125,0.026781927,0.565114,1,0.064712285
0.48798323,0.557457479,0.541891964,0.596484527,0.596484527,0.998971861,0.797408551,0.809332754,0.303551596,0.781591589,4320000000,1660000000,0.461077141,0.000461046,0.032290718,0.183768067,0.183768067,0.183768067,0.227947433,0.31608545,0.111469062,0.10113183,0.181366273,0.022104364,0.848018653,0.689511555,0.689511555,0.217608546,0.000103494,0.000467421,0.26411948,0.369378935,0.007797792,0.00776619,0.630698895,0.01485879,0.183571666,0.816428334,0.009794822,0.370462532,0.005965438,0.101087824,0.18043134,0.407558449,0.36131934,0.00127824,0.004944133,0.001875764,0.007557413,0.098225806,0.196101817,0.399357771,0.003456766,0.801100292,0.81337491,0.797755979,0.028529133,0.007749564,0.000797093,0.189862955,0.339737923,0.277025045,0.00048112,0.989657276,0.737390157,0.339303558,0,0.935847945,0.002377394,0.014922125,9640000000,0.000104383,0.593932103,1030000000,0.671568591,0.021391482,0.989657276,0.339303558,0.110933234,0.629595107,0.457412879,0.559198656,0.311309424,0.03720268,0,0.808829555,0.080828453,0.624084852,0.596479947,0.841603856,0.285554845,0.026817503,0.565280964,1,0.0191343
0.264320187,0.090710859,0.28604315,0.59355857,0.59355857,0.998240909,0.796001767,0.808006564,0.302623231,0.780732639,0.000727816,0.000290163,0.388156648,0.000630063,0,0.138215836,0.138215836,0.138215836,0.193627683,0.306677513,0.005611265,0.076378145,0.122392107,0.021939696,0.847773986,0.667596624,0.667596624,0.217553203,3260000000,0.000352481,0.258900778,0.326990425,0.041646672,0.013883569,0.630598211,0.00109339,0.03147202,0.96852798,0.032970245,0.369637181,0.005365848,0.07635123,0.141060252,0.401761468,0.12143928,0.001176793,0.005372795,5460000000,0.000798862,0.024032258,0.012987089,0.360790122,0.000180297,0.937872243,0.368005629,0.796801466,0.192281214,0.018599685,0.0278509,0.036237688,0.120804141,0.277300128,0.059824062,1,0.740612131,0.327249664,0,0.718993442,0.001960129,0.216549504,0.000194309,8840000000,0.594037006,0.000129971,0.671578406,0.008960645,1,0.327249664,0.110933234,0.654621796,0.467824306,0.316479636,0.315791793,0.006939576,0,0.453915912,0.000175465,0.623798289,0.593555652,0.822227664,0.275572215,0.026786874,0.565137892,1,0.118885568
0.498903135,0.560728304,0.543658654,0.600282506,0.60031854,0.999007103,0.797412563,0.809328978,0.303485129,0.781588501,6950000000,374000000,0.453281665,0.000474047,0.280392752,0.17542455,0.17542455,0.17542455,0.227191075,0.283440617,0.1184718,0.120918492,0.183399864,0.022210735,0.848165985,0.689823811,0.689823811,0.217642759,0.000100549,0.000460932,0.264279553,0.335019187,0.012043644,0.006938353,0.632125587,0.023732662,0.214318106,0.785681894,0.029674845,0.390198241,0.005365848,0.120067745,0.182429681,0.430281489,0.323838081,0.000965782,0.006554605,0.000126681,0.023382589,0.118387097,0.043720165,0.398713281,0.000236141,0.879735115,0.658781936,0.947231303,0.040590508,0.008091926,0.001457721,0.147604215,0.324546411,0.277310386,0.010554293,0.656226453,0.751044035,0.340148541,0.008086957,0.934684993,0.002288548,0.029013766,0.000130834,9250000000,0.593964106,1610000000,0.671572653,0.005939138,0.656226453,0.340148541,0.136678241,0.644088536,0.459413517,0.453864578,0.314953688,0.024305052,0,0.805901203,0.001617764,0.623945047,0.600284038,0.84169327,0.291990411,0.027296148,0.566787706,1,0.015824273
0.489055721,0.559474488,0.543819262,0.598242984,0.598242984,0.998978909,0.797404816,0.80933002,0.303530569,0.781589343,6440000000,1950000000,0.461218054,0.000362036,0.004453892,0.19228014,0.19228014,0.19228014,0.232201948,0.316722077,0.159263124,0.108867356,0.184153047,0.02205016,0.847966939,0.689283495,0.689283495,0.217579998,6810000000,0.000469467,0.263678113,0.373262919,0.009597474,0.00656904,0.631263613,0.015211702,0.185234453,0.814765547,0.006080847,0.378476703,0.005365848,0.108823098,0.183206395,0.413555049,0.379310345,0.001190996,0.005308752,0.000347753,0.002174175,0.120806452,0.099781149,0.39803487,0.005913677,0.841789135,0.771885975,0.89476264,0.21809201,0.008031053,0.006646107,0.174033905,0.340198862,0.277208154,0.004399311,0.897966349,0.741936555,0.338387013,0.001683989,0.938681031,0.002305039,0.032167236,8660000000,7850000000,0.593940343,6380000000,0.67157262,0.088362538,0.897966349,0.338387013,0.11469078,0.644354683,0.45947171,0.561899787,0.314919541,0.030384563,0,0.810089282,0.001333813,0.623931827,0.598242233,0.841781858,0.285810779,0.027024535,0.566069894,1,0.018929575
0.474528348,0.534398168,0.524117993,0.604440825,0.604678649,0.998958573,0.797389322,0.809312964,0.303546037,0.781570817,0.000188025,9750000000,0.466899843,0.000260026,0.300131592,0.196199065,0.196199065,0.196199065,0.215278434,0.325528754,0.029825915,0.094943409,0.170972358,0.022035258,0.847917201,0.689751042,0.689751042,0.217631845,5410000000,0.000439247,0.264146677,0.386349242,0.009823994,0.009521053,0.63286907,0.004777538,0.101429997,0.898570003,0.006557653,0.37226421,0.006791703,0.094899604,0.169957017,0.399663462,0.106446777,0.000513325,0.012320199,0.000602262,0.000504584,0.027580645,0.0230454,0.391782185,0.005723226,0.795860193,0.424561955,0.424807612,0.12232511,0.009538589,0.007962455,0.081221925,0.353141402,0.277029461,0.001093331,0.750586566,0.734769621,0.32944426,0.006172386,0.935101556,0.00223767,0.02584154,0.000142701,0.000148617,0.593956127,0.000115986,0.671538656,0.114273288,0.750586566,0.32944426,0.114715789,0.597027831,0.44789247,0.606119532,0.308042209,0.029698078,0,0.79711403,0.001944845,0.623940841,0.604438062,0.84012265,0.278243708,0.027759777,0.567568182,1,0.037405156
0.479647053,0.523931531,0.53000696,0.609665749,0.609665749,0.998970821,0.79733025,0.809239924,0.303417212,0.78150429,0.000255672,0.000103399,0.461816931,0.000340034,0,0.183135982,0.183135982,0.183135982,0.209794838,0.318136804,0.017378284,0.096001954,0.166754538,0.022087708,0.847948034,0.688642249,0.688642249,0.217516458,7600000000,0.000491576,0.263743385,0.376820908,0.007246155,0.003490387,0.626834564,0.009680008,0.152311274,0.847688726,0.005291528,0.379404943,0.007574705,0.096015112,0.165832139,0.399562982,0.064467766,0.001044911,0.006047383,4800000000,7720000000,0.023548387,0.007470294,0.392189231,0.011715014,0.763792965,0.146373107,0.27367653,0.046690801,0.003795818,0.003485254,0.070766296,0.341220551,0.278347821,0.009261178,0.435276417,0.73304432,0.330024389,0.032527834,0.931727502,0.002183886,0.024565698,0.000178814,9680000000,0.593937611,8370000000,0.671558445,0.381717568,0.435276417,0.330024389,0.12841875,0.632930128,0.457599963,0.567388161,0.312648461,0.039943494,0,0.789319605,0.001706876,0.623430195,0.60966104,0.839408803,0.281799478,0.025909689,0.539820003,1,0.023831104
0.51996295,0.585804623,0.570908507,0.602696781,0.602696781,0.999048584,0.797594757,0.809491986,0.303716677,0.781765063,6610000000,0,0.462706021,0.000493049,0.084522725,0.182630315,0.182630315,0.182630315,0.24137279,0.321249204,0.030143533,0.107564531,0.195601416,0.022406472,0.849167579,0.692984251,0.692984251,0.218087709,7230000000,0.000567213,0.264685953,0.380499981,0.011570011,0.0052858,0.630941015,0.012016342,0.16830426,0.83169574,0.005882516,0.374245945,0.011814493,0.107308613,0.191840736,0.400815623,0.098950525,0.000799408,0.007905489,0.000151712,0.000436499,0.037096774,0.041331904,0.404050112,0.016167513,0.845327998,0.682568781,0.723038487,0.115269113,0.010583542,0.005203099,0.11733783,0.343292781,0.277074835,0.002900716,0.661386746,0.74096514,0.33333748,0.007680818,0.933880795,0.00275341,0.009343154,0.000308495,0.000297018,0.594020002,0.000132556,0.6715827,0.148418168,0.661386746,0.33333748,0.12299634,0.654632316,0.461052801,0.578931546,0.31708784,0.025287576,0,0.824593279,0.006169198,0.62514564,0.602693529,0.843107081,0.283493846,0.02689135,0.565594766,1,0.021216371
0.673231609,0.703009158,0.696611168,0.612800703,0.612800703,0.999026168,0.798743813,0.810321603,0.305771117,0.782658398,0.0002507,0,0.476126251,0.000221022,0.211964774,0.19514559,0.19514559,0.19514559,0.265387161,0.329949777,0.01045117,0.098363325,0.224372976,0.02253977,0.848262331,0.690443619,0.690443619,0.2177135,0.000132472,0.000631021,0.266710959,0.390903841,0.010301372,0.010507344,0.630616361,0.002935464,0.071741694,0.928258306,0.00902572,0.369637181,0.005365848,0.098376407,0.220307669,0.395054815,0.061469265,0.000797379,0.007926837,0.006817104,0.000378249,0.017419355,0.004741272,0.392969404,0.0012559,0.783222283,0.295057715,0.283624321,0.083647991,0.010404436,0.008470499,0.05203901,0.370484168,0.276978845,8960000000,0.668804695,0.733703293,0.327994836,0,0.957168511,0.003242671,0.013135094,0.000244377,0.000261082,0.593987888,0.000193743,0.671617043,0.049865788,0.668804695,0.327994836,0.110933234,0.667922328,0.467887855,0.635969411,0.317652263,0.028348724,0,0.873852322,0.00069851,0.624156251,0.612796448,0.844819616,0.276908079,0.026792182,0.565163281,1,0.053703762
0.526592892,0.543120366,0.570105466,0.599489759,0.599489759,0.999005369,0.797418235,0.809340826,0.303498664,0.781608992,5800000000,3890000000,0.469094051,0.000144014,0.055167527,0.195061312,0.195061312,0.195061312,0.220383852,0.327615477,0.02981079,0.101376109,0.174060405,0.022176316,0.848210535,0.689454829,0.689454829,0.217608135,7640000000,0.000453895,0.264141238,0.387066428,0.011045831,0.008219098,0.631008137,0.005165103,0.106720682,0.893279318,0.005151735,0.372811089,0.005365848,0.101397235,0.17304879,0.398593023,0.12143928,0.001548091,0.004086808,0.000164896,0.00011877,0.028387097,0.009773365,0.393387757,0.010808249,0.80394061,0.33797392,0.426721821,0.198302034,0.008490785,0.01440117,0.072750905,0.355556682,0.277238952,0.006949969,0.63838072,0.735371306,0.32918519,0.009704148,0.934226951,0.002346874,0.009216035,0.000145305,0.000118397,0.593964125,0.000190284,0.671559685,0.502819222,0.63838072,0.32918519,0.117071479,0.62592456,0.455258305,0.616632368,0.312082575,0.026468674,0,0.802255863,0.002431754,0.623522624,0.599490496,0.840498072,0.278524796,0.026898906,0.565624629,1,0.035417872
0.477404573,0.518044047,0.523529097,0.59647732,0.59647732,0.998967817,0.797351831,0.809271171,0.303461201,0.781553413,4720000000,391000000,0.469749964,0.000406041,0,0.176815136,0.176815136,0.176815136,0.213482084,0.320011318,0.019057126,0.095839101,0.168110266,0.022042464,0.847947128,0.688637372,0.688676354,0.217523769,6440000000,0.00043493,0.263844402,0.379978391,0.028849208,0.019255459,0.630500267,0.001218322,0.034646431,0.965353569,0.005617028,0.369637181,0.005365848,0.095827837,0.167008521,0.3966732,0.134932534,0.00160896,0.003928835,0.000223555,0.00023754,0.02516129,0.028694388,0.392630198,0.014686731,0.858414718,0.436745722,0.494472557,0.101369629,0.024563965,0.016354771,0.03248431,0.361364549,0.277071536,0.011408786,0.822052689,0.736983649,0.327150212,0,0.928766325,0.002150054,0.016811099,0.000140401,0.000128428,0.593998494,8160000000,0.671594227,0.277571551,0.822052689,0.327150212,0.110933234,0.678191613,0.482966539,0.589971034,0.318306809,0.010119215,0,0.788078824,0.002189948,0.643694679,0.59647906,0.839625453,0.275662557,0.026747394,0.564940712,1,0.108882337
0.546043972,0.60297645,0.588736014,0.613427694,0.613427694,0.999179384,0.79765535,0.809513989,0.303548938,0.781788922,0.000107426,2480000000,0.469716414,0.000452045,0.20305699,0.192532974,0.192532974,0.192532974,0.242223693,0.328393577,0.027768955,0.123524143,0.197484371,0.022159643,0.84808399,0.689573735,0.689573735,0.21761361,6790000000,0.000487733,0.264375131,0.392869118,0.011488888,0.011285273,0.63062732,0.003688708,0.084892826,0.915107174,0.005799675,0.369657312,0.005365848,0.123495693,0.196508559,0.399847004,0.124437781,0.000488978,0.012948676,0.000933774,0.000355554,0.028870968,0.011042404,0.399979648,0.004212336,0.817448971,0.518714303,0.512461232,0.045983431,0.011274086,0.002897023,0.083933663,0.363757784,0.277006649,0.000909033,0.922610259,0.735801603,0.329290194,0,0.946753906,0.002626911,0.017787922,0.000163308,0.000171523,0.593972225,4100000000,0.671577783,0.186734772,0.922610259,0.329290194,0.110933234,0.650893457,0.461614608,0.629436022,0.315610401,0.025463806,0,0.837295135,0.000934424,0.624239082,0.613426628,0.842733685,0.277454533,0.026794862,0.565176003,1,0.045137822
0.471018379,0.534888792,0.523314953,0.595280993,0.595273786,0.998916514,0.797388768,0.8093101,0.303633049,0.781566887,7920000000,1020000000,0.459961585,0.000412041,0.597631339,0.172727656,0.172727656,0.172727656,0.214522076,0.316368395,0.010526793,0.093070597,0.170219176,0.022026076,0.847951963,0.689165108,0.689169638,0.217565643,6500000000,0.000459959,0.263939203,0.374380612,0.007221194,0.004109237,0.634593362,0.005702222,0.113583457,0.886416543,0.006396002,0.37403122,0.008390002,0.093051281,0.169270794,0.397033586,0.056971514,0.000714192,0.008848205,0.000131458,0.00022241,0.019193548,0.016039246,0.38957735,0.008858151,0.762362264,0.19964237,0.247550028,0.044028128,0.005696139,0.00361189,0.064347957,0.338349821,0.277623552,0.004293083,0.529492297,0.732710269,0.328937998,0.015910703,0.931877939,0.0022376,0.007021298,0.000172927,0.000143645,0.593936558,8440000000,0.671553752,0.125745636,0.529492297,0.328937998,0.117060396,0.630408574,0.456489497,0.556031733,0.312669352,0.040075733,0,0.796257843,0.004185933,0.623565759,0.59527912,0.840063657,0.278914477,0.03071732,0.569128623,1,0.033099391
0.498756886,0.552878325,0.552385031,0.600959945,0.600959945,0.998986535,0.797409934,0.809332233,0.303523559,0.781593553,0.000100372,165000000,0.458619562,0.000275028,0.098188076,0.179764865,0.179764865,0.179764865,0.22331474,0.307455613,0.068333409,0.103493201,0.178428862,0.022192704,0.849077961,0.690529689,0.690529689,0.217729809,0.000118623,0.000502057,0.264598923,0.36127566,0.008193422,0.004857845,0.630968754,0.011380735,0.164313571,0.835686429,0.005760993,0.374080428,0.005365848,0.103457261,0.176329085,0.412665473,0.290854573,0.001351283,0.004676859,0.00011751,0.000938057,0.071129032,0.016015745,0.393319916,0.002240223,0.801661194,0.422397936,0.696730854,0.023684208,0.004805932,0.000793701,0.158213887,0.333018017,0.277757543,0.009099706,0.918180978,0.736651807,0.335538018,0.001504076,0.935607125,0.002285349,0.029886412,0.000111717,6800000000,0.593937648,1110000000,0.671570203,0.130497697,0.918180978,0.335538018,0.11314224,0.637135714,0.458373231,0.52410391,0.313355307,0.035454996,0,0.805640838,0.001279112,0.623593019,0.600961707,0.841047116,0.283032509,0.026882073,0.565557564,1,0.021823187
0.506898065,0.58138901,0.563520531,0.623084795,0.623084795,0.999308912,0.797801438,0.809703426,0.303533227,0.781992011,0.000132635,0,0.463715894,0.000743074,0,0.188024103,0.188024103,0.197421095,0.238820081,0.329065573,0.012825748,0.116032896,0.192287414,0.022115363,0.848046851,0.689588595,0.689588595,0.217615621,6810000000,0.000491676,0.264228268,0.393809843,0.007842721,0.000540246,0.631914974,0.012358311,0.170360069,0.829639931,0.007054342,0.381439241,0.005365848,0.115996548,0.188424704,0.414157924,0.037481259,0.001178822,0.005366818,459000000,0.000360849,0.018870968,0.076386176,0.480597454,0.027278704,0.799136259,0.129390044,0.752406559,0.031082512,0.0012406,0.00092543,0.178140032,0.347644446,0.278746353,0.017396014,0.999149977,0.736631616,0.337215439,0,0.940893654,0.002635951,0.009867019,0.000864943,0.000149218,0.594056023,9340000000,0.67160063,0.051833644,0.999149977,0.337215439,0.110933234,0.655122012,0.46110549,0.603009347,0.317235552,0.036994391,0,0.819409745,0.006000166,0.621294172,0.623081609,0.842592523,0.283741635,0.027126986,0.566373539,1,0.020915952
